user_id,site,campaign_type,device_os,hour_of_day,day_of_week,historical_open_rate,historical_push_count,days_since_last_open,segment,target_opened
8984,email,newsletter,iOS,13,Wednesday,0.2807,15,22,active,1
2604,web,reminder,Android,20,Tuesday,0.4364,12,0,new,0
1235,app,promotional,iOS,19,Thursday,0.2755,6,10,inactive,0
2908,app,transactional,iOS,7,Sunday,0.1328,7,29,active,0
9567,app,promotional,Android,8,Tuesday,0.126,14,1,active,1
4530,app,promotional,iOS,11,Thursday,0.512,8,10,active,1
6256,app,reminder,Android,9,Monday,0.0819,9,2,inactive,0
3635,app,newsletter,iOS,15,Monday,0.3915,7,33,inactive,0
9162,web,newsletter,Android,20,Thursday,0.1851,5,26,inactive,0
3560,web,promotional,iOS,21,Monday,0.039,12,40,inactive,0
6415,web,newsletter,iOS,16,Monday,0.398,13,31,inactive,0
4391,web,transactional,iOS,18,Tuesday,0.3591,6,20,active,1
6951,app,promotional,macOS,13,Thursday,0.2568,11,3,active,1
6468,email,transactional,Windows,8,Friday,0.1877,4,5,active,0
9007,email,promotional,iOS,13,Tuesday,0.568,18,10,active,0
7413,email,newsletter,Android,14,Thursday,0.2853,8,13,inactive,0
7941,email,transactional,Android,17,Tuesday,0.2239,9,22,active,1
5820,email,promotional,macOS,9,Thursday,0.1124,10,3,inactive,0
3898,web,promotional,iOS,11,Wednesday,0.1194,8,2,active,0
8546,app,promotional,Android,11,Thursday,0.4021,5,9,active,1
1077,web,promotional,iOS,21,Sunday,0.2212,12,2,inactive,0
8577,web,transactional,iOS,12,Sunday,0.0114,11,17,inactive,0
5227,web,newsletter,macOS,17,Monday,0.1704,5,12,active,1
1600,web,promotional,Android,17,Saturday,0.4507,12,20,active,0
2065,app,promotional,iOS,9,Monday,0.3726,15,0,active,1
3136,app,transactional,iOS,14,Sunday,0.1909,6,50,churned,0
7943,email,newsletter,Android,19,Tuesday,0.6533,6,0,active,0
8804,web,promotional,Android,12,Wednesday,0.1073,13,5,inactive,1
7565,web,promotional,iOS,21,Monday,0.0909,9,17,inactive,0
6984,app,transactional,macOS,8,Monday,0.0822,8,0,active,0
6142,app,promotional,iOS,7,Friday,0.1536,10,1,active,0
5670,email,promotional,iOS,19,Sunday,0.3759,10,1,active,1
3190,web,newsletter,macOS,19,Thursday,0.1845,7,13,active,0
3712,web,newsletter,iOS,23,Friday,0.2396,10,33,inactive,0
3192,web,transactional,iOS,16,Friday,0.0565,5,12,active,1
2248,web,newsletter,Android,20,Tuesday,0.5111,8,13,inactive,1
5033,app,newsletter,Windows,18,Monday,0.4585,13,6,active,0
2997,web,promotional,iOS,19,Monday,0.2268,10,0,active,0
4687,app,transactional,macOS,14,Wednesday,0.2256,12,0,inactive,1
5018,app,promotional,Android,11,Tuesday,0.2684,10,32,churned,0
2970,web,promotional,iOS,20,Monday,0.3079,8,1,new,1
9389,email,newsletter,Android,12,Tuesday,0.2879,11,126,churned,0
6765,app,reminder,iOS,13,Monday,0.3069,10,2,active,0
2202,email,reminder,Android,12,Saturday,0.237,6,16,inactive,0
9135,app,newsletter,Android,14,Monday,0.1203,9,44,inactive,0
6567,app,promotional,macOS,12,Thursday,0.3096,10,6,new,0
8667,app,promotional,iOS,6,Thursday,0.202,1,19,inactive,0
6742,app,newsletter,Android,19,Thursday,0.2785,12,6,inactive,0
6788,web,transactional,Android,12,Monday,0.0813,11,5,active,0
6408,app,newsletter,iOS,14,Tuesday,0.2115,9,3,active,1
9669,web,newsletter,iOS,8,Monday,0.1541,5,25,active,0
1922,email,newsletter,iOS,0,Wednesday,0.3746,12,4,new,0
1419,app,newsletter,Android,9,Tuesday,0.2915,10,4,inactive,0
3204,web,promotional,Android,16,Thursday,0.1666,13,103,inactive,1
2120,app,newsletter,iOS,7,Thursday,0.1819,13,5,active,1
1950,web,reminder,Windows,20,Thursday,0.3356,9,8,inactive,1
3336,app,promotional,Windows,8,Wednesday,0.3233,13,69,inactive,0
6373,app,newsletter,Android,8,Wednesday,0.262,10,6,active,1
3243,app,promotional,iOS,8,Friday,0.3525,10,6,active,0
3645,app,reminder,Android,1,Tuesday,0.4731,8,26,active,0
5612,app,promotional,iOS,17,Friday,0.1531,12,5,active,1
2865,web,transactional,iOS,19,Friday,0.0738,14,3,inactive,1
7028,email,promotional,Android,15,Wednesday,0.3676,6,8,active,0
8326,email,newsletter,iOS,8,Tuesday,0.178,13,18,inactive,0
7371,web,promotional,iOS,9,Wednesday,0.357,6,0,active,1
7359,app,promotional,iOS,12,Monday,0.3878,8,7,new,1
8863,app,transactional,iOS,21,Monday,0.309,18,6,new,1
4228,app,reminder,iOS,9,Monday,0.1711,13,4,active,1
4719,app,promotional,macOS,17,Tuesday,0.0296,13,15,active,0
3371,web,promotional,iOS,12,Wednesday,0.1037,15,5,active,0
3891,web,newsletter,iOS,10,Friday,0.1279,4,13,inactive,0
4756,app,transactional,iOS,12,Tuesday,0.3346,14,10,active,1
5225,app,reminder,macOS,6,Sunday,0.5243,13,3,active,1
1094,email,promotional,Android,18,Sunday,0.1321,10,4,active,1
3674,web,newsletter,iOS,9,Sunday,0.2946,9,2,inactive,0
7898,app,promotional,Windows,17,Friday,0.2131,5,0,inactive,0
1793,email,promotional,iOS,6,Wednesday,0.146,7,14,active,1
3116,email,newsletter,iOS,21,Monday,0.3961,9,16,active,1
6779,app,transactional,iOS,8,Thursday,0.4602,5,2,active,1
7166,app,newsletter,iOS,19,Thursday,0.3032,9,14,inactive,1
1814,web,promotional,iOS,18,Friday,0.3731,9,60,inactive,0
1345,email,transactional,Android,21,Sunday,0.2973,9,1,active,1
9554,email,transactional,iOS,12,Wednesday,0.2531,10,10,active,0
3443,app,reminder,Android,17,Tuesday,0.4933,10,19,active,1
8783,app,promotional,iOS,11,Tuesday,0.1142,13,0,active,0
1984,web,promotional,iOS,8,Monday,0.1209,13,22,inactive,0
8790,web,transactional,Android,12,Wednesday,0.0293,13,58,inactive,1
1827,app,transactional,macOS,8,Thursday,0.3321,8,1,active,0
4531,email,promotional,iOS,22,Friday,0.3711,19,25,inactive,0
8147,web,reminder,Android,7,Wednesday,0.2731,11,7,active,0
5451,email,promotional,iOS,14,Saturday,0.3206,7,2,active,0
4876,email,reminder,iOS,15,Thursday,0.15,10,10,inactive,0
6959,web,promotional,iOS,13,Friday,0.1995,6,1,active,0
1126,app,newsletter,iOS,16,Monday,0.2222,9,11,active,1
4177,web,reminder,iOS,7,Saturday,0.1213,11,0,active,1
9795,app,promotional,iOS,14,Thursday,0.1254,6,19,active,0
7024,web,reminder,Android,9,Tuesday,0.2968,13,10,active,0
6109,app,transactional,iOS,21,Tuesday,0.1399,6,9,inactive,0
5146,web,reminder,Android,17,Saturday,0.3536,7,3,active,1
8196,app,newsletter,iOS,22,Monday,0.4942,9,6,active,0
4368,app,promotional,Android,5,Wednesday,0.2172,13,3,inactive,0
4797,app,promotional,Android,9,Tuesday,0.2701,3,19,inactive,0
2792,app,promotional,iOS,8,Thursday,0.0802,10,3,active,1
6732,web,promotional,iOS,1,Friday,0.1117,7,14,active,0
4476,web,promotional,Android,9,Wednesday,0.0883,9,4,active,0
4417,web,promotional,Windows,16,Wednesday,0.2931,6,16,active,0
2645,app,transactional,iOS,9,Sunday,0.3792,20,11,inactive,0
4030,app,newsletter,iOS,13,Friday,0.1445,5,8,active,0
3872,app,promotional,Windows,19,Saturday,0.4462,9,16,active,1
4072,app,promotional,iOS,16,Wednesday,0.4956,13,8,inactive,0
2854,email,newsletter,Android,11,Tuesday,0.2387,10,25,active,0
5021,app,promotional,iOS,11,Wednesday,0.2904,9,19,inactive,1
5662,app,promotional,iOS,12,Friday,0.25,7,11,inactive,1
7514,app,promotional,Android,8,Monday,0.2772,8,31,churned,0
6031,app,reminder,Android,15,Tuesday,0.0389,13,26,inactive,0
3708,web,newsletter,iOS,11,Monday,0.2357,11,11,active,0
8112,web,transactional,Android,19,Wednesday,0.0186,10,1,inactive,1
9393,app,newsletter,Android,17,Friday,0.4306,15,12,active,0
4507,app,transactional,Android,15,Monday,0.4219,5,6,active,0
7456,app,newsletter,iOS,11,Thursday,0.2182,9,11,inactive,0
5212,app,newsletter,Android,8,Sunday,0.5305,5,15,active,0
8970,app,newsletter,Android,17,Tuesday,0.6007,9,15,inactive,0
9766,email,promotional,Android,13,Thursday,0.2052,11,16,inactive,1
1536,web,promotional,Android,9,Sunday,0.3932,10,17,active,0
2625,web,transactional,iOS,8,Sunday,0.5094,9,1,active,0
8973,app,reminder,Android,8,Tuesday,0.175,13,3,inactive,1
9577,app,transactional,Android,17,Monday,0.0809,7,14,active,0
9070,web,newsletter,iOS,9,Monday,0.293,8,7,inactive,1
9666,web,reminder,Android,13,Friday,0.3058,5,21,inactive,0
9609,web,promotional,iOS,12,Friday,0.3033,5,2,active,0
7490,app,newsletter,Android,14,Thursday,0.1836,14,3,inactive,0
4600,web,newsletter,iOS,19,Tuesday,0.2061,10,12,inactive,0
7783,app,reminder,Android,19,Monday,0.0504,7,10,active,0
5971,email,reminder,Windows,12,Thursday,0.2734,15,4,active,0
2205,web,newsletter,Android,1,Wednesday,0.538,12,7,active,0
2990,web,promotional,macOS,12,Friday,0.3644,12,0,new,0
6299,app,newsletter,macOS,15,Wednesday,0.0713,7,0,active,0
4572,web,promotional,iOS,14,Tuesday,0.1553,21,1,active,0
6975,app,newsletter,Android,16,Tuesday,0.18,10,12,inactive,0
7320,app,reminder,Android,8,Tuesday,0.4371,9,29,active,1
5380,app,transactional,Windows,16,Tuesday,0.6261,9,4,active,1
5757,web,newsletter,iOS,8,Monday,0.1085,6,0,inactive,0
3713,app,transactional,macOS,17,Tuesday,0.3467,12,18,inactive,1
6588,app,transactional,Android,10,Monday,0.3846,11,29,inactive,0
1966,email,promotional,Android,17,Tuesday,0.0469,9,2,inactive,1
5944,app,newsletter,iOS,6,Friday,0.1486,15,7,inactive,1
4432,web,reminder,iOS,12,Tuesday,0.5002,11,2,active,1
1688,app,reminder,Android,16,Thursday,0.0304,12,1,active,0
5243,app,promotional,iOS,9,Friday,0.1026,16,15,active,1
4701,web,reminder,Windows,18,Thursday,0.6143,7,51,churned,1
9533,app,newsletter,iOS,15,Sunday,0.3153,9,17,inactive,0
6182,web,promotional,Android,14,Monday,0.1489,10,62,inactive,1
7704,web,promotional,iOS,10,Friday,0.1924,3,8,active,0
5422,web,promotional,Android,13,Sunday,0.3677,13,34,inactive,0
2759,web,reminder,Android,15,Saturday,0.4872,11,3,active,1
3482,app,newsletter,iOS,12,Monday,0.4771,13,1,new,1
9058,app,newsletter,iOS,16,Tuesday,0.0897,9,18,inactive,0
1951,web,promotional,iOS,12,Tuesday,0.2565,12,6,active,0
9914,web,newsletter,Android,8,Thursday,0.1614,8,5,active,1
3079,email,promotional,Android,8,Friday,0.1444,9,16,active,0
3717,email,transactional,Android,0,Tuesday,0.251,12,6,inactive,0
5524,email,newsletter,Android,10,Thursday,0.3578,9,12,inactive,0
9477,web,promotional,Android,17,Thursday,0.1243,9,5,active,0
8311,app,newsletter,iOS,18,Wednesday,0.1339,5,22,active,1
8186,web,promotional,iOS,8,Saturday,0.2291,8,5,inactive,0
3065,web,newsletter,iOS,21,Friday,0.5144,13,11,inactive,1
1768,app,transactional,macOS,13,Monday,0.304,11,0,new,0
6490,email,transactional,Windows,20,Thursday,0.1156,6,23,active,0
7645,email,promotional,iOS,16,Tuesday,0.4994,11,14,inactive,0
6083,web,promotional,Android,17,Thursday,0.2339,12,3,inactive,0
6232,app,reminder,Windows,7,Sunday,0.2677,10,3,active,0
6797,app,promotional,Android,9,Saturday,0.2968,8,4,inactive,1
5926,email,newsletter,iOS,0,Wednesday,0.1465,7,12,active,0
7016,email,reminder,iOS,17,Tuesday,0.115,12,11,inactive,0
4335,app,promotional,Android,10,Tuesday,0.0294,9,4,inactive,0
9038,app,promotional,macOS,18,Thursday,0.0217,10,17,active,1
5873,email,newsletter,Android,10,Monday,0.3732,11,32,inactive,0
2481,app,reminder,iOS,18,Thursday,0.2106,12,0,active,1
7305,web,reminder,iOS,7,Monday,0.0036,10,8,active,1
4451,email,transactional,Android,8,Tuesday,0.6224,8,13,active,1
1054,app,newsletter,Windows,10,Tuesday,0.3769,10,13,active,0
8643,web,promotional,Android,12,Sunday,0.2033,14,0,inactive,1
4462,app,reminder,Android,10,Friday,0.5818,10,3,active,1
1832,app,reminder,iOS,17,Tuesday,0.3637,8,0,active,1
6954,email,promotional,Windows,7,Monday,0.2409,11,12,inactive,0
9519,app,promotional,Android,10,Wednesday,0.0611,11,15,active,0
8221,email,promotional,iOS,18,Tuesday,0.228,13,2,active,0
4310,web,promotional,Android,6,Thursday,0.2477,3,6,active,1
4300,app,newsletter,iOS,21,Friday,0.1648,9,6,inactive,1
7722,app,transactional,iOS,22,Thursday,0.2877,10,25,active,0
8218,app,promotional,iOS,7,Thursday,0.4199,9,3,active,1
8776,app,promotional,iOS,9,Thursday,0.2267,6,11,inactive,0
4675,app,reminder,iOS,11,Saturday,0.0643,8,22,active,0
4054,app,newsletter,Android,17,Sunday,0.1275,11,26,active,0
8970,web,transactional,Android,15,Wednesday,0.6439,11,16,active,1
3143,web,promotional,Android,15,Tuesday,0.0495,8,5,inactive,0
6207,web,reminder,iOS,17,Wednesday,0.2766,15,25,active,0
3538,web,newsletter,iOS,7,Tuesday,0.2215,12,20,inactive,1
5547,app,promotional,Android,18,Thursday,0.3672,13,18,inactive,1
6619,app,promotional,iOS,16,Wednesday,0.2514,8,1,inactive,0
9356,web,promotional,iOS,14,Monday,0.2252,5,0,active,1
7612,web,promotional,Windows,19,Tuesday,0.46,12,17,inactive,0
6005,app,transactional,Android,16,Wednesday,0.3599,15,43,inactive,0
1822,email,reminder,Windows,8,Saturday,0.2462,11,22,active,1
1943,web,transactional,Android,12,Thursday,0.2788,17,26,active,1
7150,web,newsletter,iOS,13,Thursday,0.5463,13,11,active,0
5425,app,transactional,Android,6,Tuesday,0.2668,13,5,inactive,0
9966,web,newsletter,iOS,21,Thursday,0.4775,4,16,inactive,1
3198,web,newsletter,Android,7,Wednesday,0.4848,11,18,active,0
5242,web,promotional,iOS,16,Thursday,0.1299,15,16,inactive,0
4695,web,transactional,Windows,13,Monday,0.1267,4,43,inactive,1
4452,email,newsletter,iOS,3,Wednesday,0.3268,9,6,active,1
2308,web,promotional,Windows,20,Tuesday,0.5013,7,0,active,1
5177,app,transactional,Windows,19,Tuesday,0.1626,18,35,inactive,1
9705,web,transactional,Android,13,Sunday,0.3539,6,2,new,1
7852,web,reminder,Android,9,Tuesday,0.3612,12,17,active,1
7035,web,transactional,Android,7,Tuesday,0.0267,13,30,inactive,0
4594,app,newsletter,Windows,11,Wednesday,0.3841,16,5,active,0
5841,app,transactional,Android,9,Saturday,0.1691,5,26,active,0
2409,email,newsletter,Android,13,Wednesday,0.2716,7,6,active,0
5566,web,transactional,Android,21,Friday,0.0521,12,23,active,0
5491,email,reminder,macOS,14,Saturday,0.1734,12,1,active,0
2555,web,transactional,Android,19,Tuesday,0.2522,13,15,active,0
1804,web,newsletter,Android,16,Wednesday,0.3001,9,16,active,1
2279,web,newsletter,Android,12,Wednesday,0.1978,7,10,active,1
8083,email,transactional,Windows,19,Friday,0.2385,10,17,active,0
6986,web,promotional,Android,12,Monday,0.3581,6,38,churned,0
6619,web,promotional,iOS,19,Tuesday,0.2929,8,19,active,1
2387,app,promotional,Android,9,Thursday,0.1045,12,48,inactive,0
3679,web,reminder,macOS,7,Thursday,0.0873,8,8,inactive,0
3106,web,promotional,Android,19,Wednesday,0.449,12,11,inactive,1
9173,app,promotional,Windows,14,Thursday,0.3759,9,4,active,1
5223,app,newsletter,iOS,19,Tuesday,0.332,7,63,churned,1
5831,app,promotional,Android,21,Wednesday,0.2626,11,0,inactive,0
3768,app,transactional,Android,6,Wednesday,0.178,11,6,active,1
4186,app,promotional,Windows,13,Saturday,0.1511,7,5,inactive,1
3573,app,reminder,iOS,11,Tuesday,0.3628,10,7,active,0
3599,email,reminder,Windows,15,Saturday,0.1397,11,37,inactive,0
5033,web,reminder,Android,18,Thursday,0.2973,20,6,inactive,0
9428,app,transactional,iOS,9,Monday,0.3581,7,37,inactive,0
2304,app,newsletter,iOS,14,Friday,0.1088,7,8,inactive,0
8368,web,promotional,iOS,17,Monday,0.225,2,28,inactive,0
6877,app,promotional,Android,7,Sunday,0.3623,8,11,inactive,1
2301,email,promotional,iOS,18,Saturday,0.244,7,5,inactive,0
3541,web,transactional,iOS,15,Tuesday,0.0481,13,8,inactive,1
3051,web,transactional,Windows,21,Tuesday,0.5361,6,8,inactive,1
7809,app,transactional,iOS,10,Wednesday,0.2664,7,4,active,1
9633,web,promotional,iOS,7,Wednesday,0.1298,10,5,active,1
9996,app,transactional,Android,13,Wednesday,0.5393,16,3,new,1
1074,email,newsletter,Android,7,Tuesday,0.0891,12,6,active,0
7981,web,transactional,Android,22,Thursday,0.3557,9,14,active,0
6475,app,newsletter,Android,5,Monday,0.294,9,7,inactive,1
9232,app,promotional,Android,17,Friday,0.1689,18,18,active,1
8184,app,newsletter,Android,13,Friday,0.089,10,65,inactive,0
6796,web,transactional,iOS,11,Wednesday,0.4528,8,7,new,0
8141,app,promotional,iOS,6,Saturday,0.216,8,9,inactive,1
2622,web,promotional,Android,15,Tuesday,0.4227,6,2,active,0
9041,app,newsletter,iOS,14,Monday,0.0333,10,7,inactive,0
1341,web,newsletter,Android,9,Thursday,0.452,16,19,active,1
3074,email,transactional,Android,20,Wednesday,0.4816,16,3,new,1
8992,web,promotional,iOS,10,Thursday,0.3426,10,3,active,1
1645,web,reminder,iOS,12,Saturday,0.1747,10,7,active,0
5263,app,newsletter,iOS,14,Sunday,0.2195,10,25,active,1
9801,app,transactional,Android,7,Thursday,0.297,13,14,active,1
7136,web,transactional,Android,20,Friday,0.251,4,47,inactive,0
9646,app,promotional,Android,11,Monday,0.1859,11,35,inactive,0
3969,app,newsletter,iOS,7,Monday,0.4774,6,2,active,0
4028,app,transactional,Android,11,Friday,0.1369,7,0,active,1
8643,app,reminder,Windows,15,Wednesday,0.4925,17,7,active,0
3681,app,transactional,iOS,13,Wednesday,0.1915,16,11,active,0
4629,email,transactional,Android,16,Tuesday,0.3025,7,10,active,0
5225,app,transactional,macOS,6,Thursday,0.4355,7,2,new,1
4067,web,reminder,iOS,9,Tuesday,0.1308,10,1,active,1
6941,app,newsletter,Android,18,Thursday,0.1561,16,0,active,0
2386,web,transactional,iOS,7,Tuesday,0.2197,9,28,active,1
3866,app,newsletter,Android,19,Monday,0.2871,10,44,inactive,0
5788,email,transactional,iOS,7,Tuesday,0.6014,10,1,active,0
6490,email,transactional,macOS,18,Tuesday,0.0493,16,3,inactive,0
5124,app,promotional,Android,11,Saturday,0.1819,11,1,active,1
9340,email,transactional,Android,15,Monday,0.2467,9,31,churned,0
4850,email,promotional,Android,8,Tuesday,0.367,13,47,inactive,0
6415,email,reminder,Android,6,Thursday,0.24,12,4,active,0
8679,email,promotional,Android,8,Wednesday,0.0965,10,5,active,0
7819,app,reminder,Windows,7,Monday,0.2442,13,6,inactive,1
9378,web,transactional,macOS,10,Monday,0.1298,9,10,active,0
2333,app,newsletter,Android,13,Sunday,0.4325,7,17,inactive,0
5150,app,transactional,macOS,14,Thursday,0.6156,15,10,active,1
7766,email,promotional,Android,18,Wednesday,0.2776,6,45,churned,0
3711,app,transactional,Android,16,Wednesday,0.084,6,1,inactive,1
5853,web,promotional,Android,15,Tuesday,0.1213,12,24,active,0
7212,email,newsletter,iOS,12,Tuesday,0.1926,6,6,inactive,0
8479,email,transactional,iOS,12,Thursday,0.5092,9,7,new,1
6408,email,newsletter,iOS,12,Saturday,0.1221,13,18,active,0
8715,app,promotional,Android,18,Tuesday,0.0997,7,39,inactive,0
9942,app,promotional,iOS,9,Friday,0.0464,12,18,inactive,0
2762,app,transactional,Android,0,Monday,0.2988,13,22,active,0
8101,app,reminder,macOS,16,Tuesday,0.082,8,20,inactive,0
8674,app,newsletter,iOS,8,Monday,0.0979,10,5,inactive,0
7122,app,transactional,Android,19,Monday,0.4809,12,21,inactive,1
1481,web,transactional,iOS,19,Saturday,0.3053,4,23,inactive,0
1153,web,promotional,iOS,7,Wednesday,0.3322,3,11,active,0
8617,app,reminder,Android,7,Monday,0.1443,12,11,inactive,0
2524,web,newsletter,Android,13,Sunday,0.5147,8,21,active,1
3120,app,promotional,Android,15,Saturday,0.4411,10,25,active,1
3343,app,transactional,iOS,9,Friday,0.2684,5,6,active,1
6136,web,promotional,Android,17,Sunday,0.1206,8,24,inactive,0
6760,web,reminder,iOS,15,Tuesday,0.5322,12,25,inactive,0
2240,web,promotional,iOS,10,Friday,0.097,13,4,active,0
1060,app,newsletter,iOS,3,Thursday,0.2776,9,18,active,1
2639,email,promotional,iOS,17,Saturday,0.0651,17,3,active,0
7185,web,newsletter,iOS,8,Friday,0.5958,6,1,active,1
8970,web,newsletter,iOS,18,Tuesday,0.2364,9,12,inactive,1
2252,web,newsletter,macOS,12,Friday,0.0917,7,35,inactive,1
5203,email,newsletter,iOS,14,Tuesday,0.0649,6,0,inactive,0
9363,web,reminder,iOS,19,Tuesday,0.4513,11,26,inactive,1
4549,web,promotional,iOS,19,Monday,0.165,8,10,active,1
5197,email,promotional,Android,11,Sunday,0.0262,11,29,active,0
8009,web,promotional,iOS,8,Tuesday,0.2178,15,27,active,1
7667,app,reminder,Windows,17,Wednesday,0.7479,18,31,inactive,1
3322,web,transactional,macOS,12,Wednesday,0.1852,12,21,inactive,0
5090,app,newsletter,iOS,8,Sunday,0.7138,5,27,active,1
7960,app,newsletter,Android,20,Tuesday,0.581,8,2,new,1
4004,web,promotional,iOS,8,Friday,0.3386,13,5,new,1
6136,email,promotional,Android,3,Saturday,0.1471,9,4,active,0
1329,email,promotional,Android,2,Wednesday,0.362,11,20,active,0
4640,app,transactional,iOS,15,Wednesday,0.2151,13,2,inactive,1
8982,web,promotional,iOS,16,Friday,0.3195,12,3,new,1
5107,app,promotional,Android,10,Saturday,0.129,11,31,inactive,0
2341,email,reminder,Android,10,Friday,0.1604,8,18,inactive,0
9407,email,reminder,iOS,10,Tuesday,0.3736,11,31,inactive,0
1338,web,promotional,Android,16,Saturday,0.3061,9,2,new,1
6895,email,promotional,Android,6,Wednesday,0.035,10,7,inactive,1
3708,web,promotional,Windows,20,Thursday,0.4158,11,4,new,1
2750,web,newsletter,iOS,9,Friday,0.2423,12,0,inactive,0
6604,app,newsletter,Android,23,Tuesday,0.1277,6,5,inactive,1
3421,web,promotional,Android,8,Friday,0.4877,8,7,active,0
8119,web,promotional,iOS,17,Thursday,0.2215,10,1,active,1
9901,web,newsletter,Android,9,Saturday,0.2372,10,12,inactive,0
6319,app,newsletter,Android,7,Tuesday,0.4026,11,7,new,1
7609,email,promotional,macOS,19,Wednesday,0.2098,7,0,inactive,0
6387,app,newsletter,iOS,19,Friday,0.0418,11,18,inactive,0
4993,web,promotional,Android,11,Monday,0.1208,9,19,active,0
9680,web,transactional,iOS,16,Monday,0.4495,10,26,inactive,0
9044,web,newsletter,macOS,14,Sunday,0.0966,10,9,active,0
9238,web,newsletter,iOS,19,Tuesday,0.3401,13,51,inactive,0
5873,app,transactional,macOS,10,Sunday,0.3124,9,36,inactive,1
5806,app,reminder,Windows,13,Tuesday,0.3411,10,12,active,0
9592,web,transactional,iOS,13,Wednesday,0.249,9,8,inactive,1
6913,web,newsletter,Windows,10,Friday,0.12,8,0,active,0
8124,app,transactional,macOS,19,Thursday,0.2027,9,18,inactive,0
4157,web,reminder,iOS,8,Thursday,0.2059,9,12,inactive,1
1390,web,reminder,Android,8,Wednesday,0.5273,12,41,inactive,0
5430,web,promotional,Android,14,Friday,0.4069,15,13,inactive,0
9820,email,reminder,iOS,16,Tuesday,0.1205,3,74,inactive,0
8686,app,newsletter,iOS,8,Wednesday,0.3908,5,28,inactive,1
5232,app,newsletter,iOS,11,Monday,0.0683,12,46,inactive,0
9007,web,promotional,iOS,21,Thursday,0.3007,11,5,active,0
2521,web,newsletter,Android,9,Tuesday,0.2826,13,2,active,1
2500,web,reminder,iOS,16,Tuesday,0.1401,11,23,inactive,0
7737,email,promotional,Windows,17,Wednesday,0.0658,16,23,active,0
4294,email,reminder,Android,12,Monday,0.1285,4,3,active,0
6085,email,promotional,iOS,21,Monday,0.1315,12,21,active,0
3419,web,promotional,Android,17,Thursday,0.1333,11,13,active,0
4042,web,transactional,Android,12,Wednesday,0.3793,18,1,new,0
5497,app,transactional,macOS,14,Saturday,0.0371,4,10,inactive,1
2466,app,newsletter,iOS,16,Thursday,0.4886,9,40,inactive,1
4561,web,promotional,iOS,14,Monday,0.1188,7,10,active,0
1614,app,reminder,macOS,19,Thursday,0.3234,8,23,active,1
6392,email,promotional,macOS,11,Monday,0.3732,11,0,active,0
8693,web,promotional,Android,10,Friday,0.4771,14,19,inactive,0
4223,web,promotional,Android,8,Sunday,0.3932,16,44,inactive,1
8138,app,transactional,iOS,5,Thursday,0.1799,10,10,inactive,1
3667,app,reminder,Android,6,Thursday,0.1441,12,6,inactive,0
8980,app,newsletter,iOS,19,Tuesday,0.4077,16,15,active,1
1130,app,newsletter,iOS,16,Wednesday,0.4374,8,37,churned,0
3983,app,promotional,Windows,16,Saturday,0.2774,13,2,inactive,0
5278,web,transactional,iOS,15,Monday,0.1206,10,7,inactive,0
8126,email,transactional,Android,19,Tuesday,0.2227,4,2,active,1
9230,email,transactional,macOS,13,Wednesday,0.3626,10,10,inactive,1
8694,web,promotional,iOS,19,Friday,0.1059,10,11,inactive,1
7640,app,newsletter,macOS,11,Wednesday,0.3303,9,43,inactive,1
6468,email,transactional,macOS,20,Saturday,0.1699,8,7,inactive,0
1920,email,newsletter,Android,16,Monday,0.1565,12,12,inactive,0
8564,app,transactional,iOS,9,Wednesday,0.2404,11,32,churned,1
9684,web,promotional,iOS,14,Friday,0.4758,13,5,active,1
9502,app,newsletter,Android,13,Tuesday,0.3794,8,16,active,1
9930,email,promotional,iOS,8,Thursday,0.327,15,21,inactive,0
4241,email,reminder,iOS,14,Monday,0.764,10,6,active,0
1545,app,newsletter,macOS,10,Monday,0.4697,14,2,active,1
5346,email,promotional,iOS,6,Monday,0.2421,9,10,active,0
4810,web,reminder,Android,21,Saturday,0.22,16,6,inactive,0
8206,email,transactional,iOS,15,Thursday,0.4134,16,4,active,1
3032,web,promotional,Android,19,Friday,0.3291,5,54,inactive,0
9436,email,newsletter,Windows,16,Tuesday,0.0927,8,10,active,0
1271,app,promotional,iOS,11,Thursday,0.1441,9,29,active,0
4511,app,newsletter,iOS,13,Wednesday,0.0921,16,3,inactive,0
2771,app,newsletter,Android,16,Sunday,0.1217,11,42,inactive,0
5361,email,reminder,Android,21,Friday,0.1678,7,23,active,1
8069,email,transactional,Android,9,Friday,0.2401,11,24,active,1
1920,email,transactional,iOS,19,Monday,0.1773,14,7,inactive,0
9190,email,newsletter,iOS,20,Thursday,0.1798,9,9,inactive,0
4430,app,promotional,macOS,16,Wednesday,0.3397,5,13,inactive,0
5435,app,transactional,macOS,20,Saturday,0.2417,6,23,inactive,0
4760,app,transactional,Android,11,Tuesday,0.5003,8,28,inactive,0
3050,app,promotional,Windows,21,Tuesday,0.3872,11,1,active,0
2165,app,transactional,Android,16,Wednesday,0.3478,6,35,inactive,0
9567,web,reminder,Android,6,Tuesday,0.4184,13,41,churned,0
3033,app,reminder,iOS,20,Monday,0.1145,8,13,active,1
7467,app,promotional,Android,13,Saturday,0.3714,12,3,active,0
1145,app,promotional,Android,12,Thursday,0.1553,12,25,inactive,0
5388,app,promotional,iOS,14,Saturday,0.4978,7,11,active,1
8832,email,reminder,Android,8,Friday,0.2786,12,25,active,1
9623,web,promotional,Android,12,Tuesday,0.1734,14,25,active,0
